title|releaseyear|duration|rating|genres|language|directors|maincast|plotsummary|imageurl|reviewsone|reviewstwo|reviewsthree|userRating
Gangs of Wasseypur – Part 1|2012|160|3.97 out of 5|Action, Thriller, Crime|Hindi|Anurag Kashyap|Manoj Bajpayee, Richa Chadha, Tigmanshu Dhulia, Nawazuddin Siddiqui, Reema Sen|In 1970s India, a young man vows to take revenge on the man who killed his father decades earlier.|https://a.ltrbxd.com/resized/sm/upload/s2/o9/fo/ky/gangs-of-wasseypur-1200-1200-675-675-crop-000000.jpg?v=3a4f44a6ca|"Theres a throwaway moment here where Sardar Khan tries to kick open a door that opens just by gently pulling it; its one of the films several great comic moments, but it also represents the fundamental tragedy fascinating Kashyap here. Indian men constantly exerting force not because they necessarily need to, but because it makes them feel powerful and sexy and in charge of their own destiny. Everyones vulgar power fantasy is undercut at some turn as a consequence of sociopolitical fact, or their own brutish masculinity, or the sudden realization that not everyone can be Amitabh Bachchan, or simply because the door doesnt open that way. So much more here than the now rote "violence begets violence" of American cable prestige dramas (though its split into an 8 episode "season" on Netflix is further indicative of the thematic overlap this shares with them)."|A middle class guy named Zeishan Qadri on a random day in the early 2010s knocked on Anurag Kashyaps studio door with a script which had nothing but formers childhood in Dhanbad and Wasseypur locked in it, suggesting the latter to make a movie on the gangster uprising of the pre independent Bihar state.Anurag Kashyap didnt have any clue whatsoever that a never seen before true story spanning several decades in the enormous runtime of 5 hrs will have so much fan following in the coming years.Kashyap is an inspired filmmaker and he doesnt feel afraid to reflect the inspiration he takes from many filmmakers in his works. Wasseypur blends the Scoresisan narrative structure and absurdity of Tarantinoish…|A Passage to India: Dawn of the WobbleA solid crime epic anchored by family revenge where the street gangs and high-powered individuals will get involved, some will make it out, and many others will perish in the process.When speaking of the style, many of its intricate and number of characters, along with the narration, were very reminiscent of Fukasaku’s Battle Without Honor or Humanity—minus all the convoluted and overbloated subplots—and Gomorrah. The cast is very good across the board; although there are so many and most of them dispatched so quickly, they fail to leave much of an impression. It does help that, differently from Battle…, we are mostly centered on one storyline or base premise that’s easy…
The Dark Knight Rises|2012|165|3.74 out of 5|Thriller, Drama, Crime, Action|English|Christopher Nolan|Christian Bale, Michael Caine, Gary Oldman, Anne Hathaway, Tom Hardy|Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dents crimes to protect the late attorneys reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gothams finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.|https://a.ltrbxd.com/resized/sm/upload/am/k2/f0/ij/dark-knight-rises-1200-1200-675-675-crop-000000.jpg?v=8b93dcd6f0|5 stars for cillian murphys lil judge bits|Christopher Nolan Learn How To Mix Sound Challenge|DEATH........... by exile 😏
Django Unchained|2012|165|4.27 out of 5|Drama, Western|English|Quentin Tarantino|Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson|With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.|https://a.ltrbxd.com/resized/sm/upload/ke/2v/n9/i6/django-unchained-1200-1200-675-675-crop-000000.jpg?v=a67979b487|me when christoph waltz smoothly talks his way out of death threatening situations: thats my aesthetic that is what i want to achieve|the story of broomhilda that christoph waltz tells to django is literally shrek|django: unchainedbounty: huntedchristoph: waltzedyee: haw
Prisoners|2013|153|4.29 out of 5|Thriller, Crime, Drama|English|Denis Villeneuve|Hugh Jackman, Jake Gyllenhaal, Terrence Howard, Viola Davis, Maria Bello|When Keller Dovers daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?|https://a.ltrbxd.com/resized/sm/upload/j1/lk/so/8x/xJXjSQbQxyYkX2YA1wlllYYpoaP-1200-1200-675-675-crop-000000.jpg?v=4940a86b89|i love paul dano but i also love watching people beat the shit out of paul dano|"  when hugh jackman sees jake gyllenhaal and whispers "fuck me"... relatable™"|DONT 👏 BLINK 👏 UNLESS 👏 YOURE 👏 JAKE 👏 GYLLENHAAL 👏 IN 👏 PRISONERS
12 Years a Slave|2013|134|4.14 out of 5|History, Drama|English|Steve McQueen|"Chiwetel Ejiofor, Michael Fassbender, "Lupita Nyongo", Benedict Cumberbatch, Paul Dano"|In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.|https://a.ltrbxd.com/resized/sm/upload/fr/f5/gz/6v/12-years-a-slave-1200-1200-675-675-crop-000000.jpg?v=8e8f57e8d0|This was not what I was expecting and I mean that in the best way possible.What most of us probably have gotten used to is a sensationalist or manipulative approach in big films that deal with big subjects. And even though 12 Years a Slave has moments where its guilty of this as well, its overall restrained and distancing, observing tone was something that caught me off guard. Slavery is a subject that deserves the reverence McQueen has given it. Just over a year after the Tarantino cartoon dealt with the same issues, we are now presented with a film that isnt intent on educating or enlightenment. It shows us what we know, slavery is an abhorrent and horrific…|One of the reasons why I love cinema are films like 12 Years a Slave.Feel what I felt after it ended, is the reason why I love cinema.See performances like the ones in this film, are the reason why I love cinema.Being moved by every single frame that you are watching, is the reason why I love cinema.Have the perfect soundtrack to go with every scene, is the reason why I love cinema.Flawless direction as Steve McQueens, are the reason why I love cinema.Cinema is art, and 12 Years a Slave is a Masterpiece. I am sure that I will continue to think about it for days.|12 years a slave more like 12 years of me fucking crying
Rush|2013|123|3.80 out of 5|Drama, Action|English|Ron Howard|Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino|A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.|https://a.ltrbxd.com/resized/sm/upload/hj/qm/jr/40/rush-1200-1200-675-675-crop-000000.jpg?v=75730b7d17|I hope Daniel Brühl is having a great day.|Heres my idea for a sequel..Rush 2: A biographical drama centered on the rivalry between Formula 1 driver Charles Leclerc and the Ferrari strategists during the 2022 Formula 1 motor-racing season.|i watched this to understand the f1 fandom on tumblr. this proved to be an enemies to friends to lovers vroum vroum au. now i understand
The Wolf of Wall Street|2013|180|4.00 out of 5|Comedy, Drama, Crime|English|Martin Scorsese|Leonardo DiCaprio, Jonah Hill, Margot Robbie, Kyle Chandler, Matthew McConaughey|A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belforts autobiography.|https://a.ltrbxd.com/resized/sm/upload/cq/zm/xo/3z/wolf-of-wall-street-1200-1200-675-675-crop-000000.jpg?v=bfcb5bcfa9|the most realistic thing about this movie is that leo dates a 22 year old|can you believe that leo won his first oscar for grunting when THIS performance exists|93/1003 hours of undiluted, insane, balls-out, coked-out, swift, ludicrous, hysterical, wacky, berserk, horrifying, paralyzing, unnerving, savage, bloodthirsty, untamed CINEMA.The icing on the cake? It was released to a general audience of unsuspecting Americans on Christmas Day. This just further proves my theory, no scratch that, bona-fide FACT, that Martin Scorsese is our true savior. Bow to him. Worship him. Follow him. One of us, one of us, one of us......
Whiplash|2014|107|4.43 out of 5|Drama, Music|English|Damien Chazelle|Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist, Austin Stowell|Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.|https://a.ltrbxd.com/resized/sm/upload/sk/f3/f1/b2/whiplash-1200-1200-675-675-crop-000000.jpg?v=771f1a019d|i had a dream that j.k. simmons yelled at me and i woke up crying|FUCK OFF JOHNNY UTAH TURN MY PAGES B I T C H|this is a flick about how you get better at things when you stop wearing v-necks
The Grand Budapest Hotel|2014|100|4.24 out of 5|Drama, Comedy|English|Wes Anderson|Ralph Fiennes, F. Murray Abraham, Tony Revolori, Mathieu Amalric, Adrien Brody|The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.|https://a.ltrbxd.com/resized/sm/upload/iz/zi/e3/3y/45AFDE44-4A07-4ADC-92B3-702BABCBBC05-1200-1200-675-675-crop-000000.jpg?v=26cded064b|a movie about a girl, who reads a book about a man, who hears a story about a lobby boy, who meets a man who runs a hotel, a hotel for which the story, the book, and the movie are named for|Is it possible to frame an entire feature film and hang it on your wall? Have we discovered how to do this? Asking for a friend.|sir that’s my emotional support lobby boy
Wild Tales|2014|122|4.13 out of 5|Comedy, Drama, Thriller|Spanish|Damián Szifron|Ricardo Darín, Leonardo Sbaraglia, Érica Rivas, Oscar Martínez, Rita Cortese|Six short stories that explore the extremities of human behavior involving people in distress.|https://a.ltrbxd.com/resized/sm/upload/r6/xa/jx/l6/wild-tales-1200-1200-675-675-crop-000000.jpg?v=60ddf94858|No offense but that is literally my dream wedding|Tales from la concha de tu madre.|Fuck your zodiac sign cuál es tu relato favorito
Gone Girl|2014|149|4.07 out of 5|Drama, Thriller, Mystery|English|David Fincher|Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry, Carrie Coon|With his wifes disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when its suspected that he may not be innocent.|https://a.ltrbxd.com/resized/sm/upload/6g/ja/bv/xf/gone-girl-1200-1200-675-675-crop-000000.jpg?v=19f256dfa8|Whenever I think about getting back together with my ex, I watch this film. Works like a charm every time.|  when I gone girl my husband Im not leaving the cat behind|  IM THE CUNT YOU MARRIEDTHE ONLY TIME YOU LIKED YOURSELF WAS WHEN YOU WERE TRYING TO BE SOMEONE THIS CUNT MIGHT LIKEIM NOT A QUITTERIM THAT CUNTIVE KILLED FOR YOUWHO ELSE CAN SAY THAT?YOU THINK YOUD BE HAPPY WITH A NICE MIDWESTERN GIRL?NO WAY BABYIM IT
Interstellar|2014|169|4.34 out of 5|Science Fiction, Drama, Adventure|English|Christopher Nolan|Matthew McConaughey, Anne Hathaway, Jessica Chastain, Michael Caine, Bill Irwin|The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.|https://a.ltrbxd.com/resized/sm/upload/r4/0u/oq/0i/interstellar-1200-1200-675-675-crop-000000.jpg?v=fc649141b5|tell me you wouldnt cry too if your son grows up to be casey affleck|Oh. My. God.I have a headache, but its the best headache Ive ever had.|watched on my 13 inch macbook air just as christopher nolan intended <3
Mad Max: Fury Road|2015|121|4.16 out of 5|Adventure, Science Fiction, Action|English|George Miller|Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman|An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.|https://a.ltrbxd.com/resized/sm/upload/50/tw/wa/80/mad-max-fury-road-1200-1200-675-675-crop-000000.jpg?v=1a543f4e46|me driving 1MPH above the speed limit: I’M GONNA DIE HISTORIC ON THE FURY ROAD|can we talk about the guy who just keeps playing his guitar? everything around him is blowing up but he only cares about his music. my new life goal is to become as optimistic as he is! i love guitar guy so much!|obviously everyone knows this movie is really hard for me to watch, as in 2009 I lost my virginity to the doof warrior who plays the flaming electric guitar. I dont like to talk about it publicly, because it was one of the worst breakups of my life...its just hard and strange. they say you dont really live in LA until you see someone you slept with on a billboard -- but what about when the doof warrior who you lost your virginity to absolutely slays in mad max: fury road? what then? where do I live then? realize I might be getting off topic, but I think this is actually just a testament to how good the film is, that I can still watch it even though, someone who I truly cherished (and who I thought cherished me back, but ultimately only wanted me for my body...) is in it.everyone else is good too I guess
Inside Out|2015|95|3.82 out of 5|Comedy, Family, Animation, Adventure, Drama|English|Pete Docter|Amy Poehler, Phyllis Smith, Bill Hader, Lewis Black, Mindy Kaling|Growing up can be a bumpy road, and its no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Rileys guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Rileys mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.|https://a.ltrbxd.com/resized/sm/upload/b5/4z/eo/e7/inside-out-2015-1200-1200-675-675-crop-000000.jpg?v=a6967f7121|its unfortunate that im 19 now and still have a tragic vampire romance island|98/100WOW. At one point, this film felt so truthful and achingly arresting that I wanted to reach out and become one with the screen. Being in a darkened theatre wasnt enough, I wanted to live within the realm of tenderness and majesty that Inside Out radiated. Pixar has just stolen my heart and opened a door to another world in a way that showcases the limitless possibilities of cinema. Pete Docters Inside Out is a masterpiece. Visually scrumptious, wonderfully conceptual, brilliantly crafted, and heartbreakingly emotional; Pixars latest film is their finest outing and a masterclass in supremely detailed storytelling. With a story beginning from the minds of Pete Docter and Ronaldo Del Carmen (who is also co-director), Inside Out…|A perfect movie. For my money, the best Pixar’s ever been, the thesis of all their work, and a perfect example of what fantasy can be: not just a hero’s journey, but a stunning, expansive metaphor. A vessel for complex storytelling with a complex and unpredictable resolution. Don’t think I’ve seen this since the theater release, and both times I found that beginning sequence far more emotional than anything else. Bing Bong does very little for me, but Riley breaking up her parents’ argument with paper hockey really chokes me up. I started telling Cheyenne about it as it was coming and I still started crying! Really wish I knew why! Wonderful thing.
Spotlight|2015|129|4.08 out of 5|History, Drama|English|Tom McCarthy|Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery|The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.|https://a.ltrbxd.com/resized/sm/upload/28/1s/3k/zy/spotlight-1200-1200-675-675-crop-000000.jpg?v=7187a62185|zodiac but without murder|Two of the most chilling scenes in this film:1. Mark Ruffalo watching kids sing Silent Night at a church as his face just looks completely disgusted2. The end credits of all the locations in the world where they uncovered more situations of the same nature. Spotlight isnt the kind of movie I would go out of my way and watch multiple times let alone enjoy. Growing up catholic made me closer to the topic of the film and its why it hit harder for me. This movie qualifies as strong and intense to some degree. Be ready to digest a lot of reality and face the true reputation of a world unknown to people living in a happy bubble. And its absolutely disgusting to know that these things are still happening today.|The scene where the kids sing Silent Night is just....so...good.
Room|2015|118|3.98 out of 5|Drama, Thriller|English|Lenny Abrahamson|Brie Larson, Jacob Tremblay, Joan Allen, Sean Bridgers, Tom McCamus|Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?|https://a.ltrbxd.com/resized/sm/upload/fi/5k/fw/yf/room-1200-1200-675-675-crop-000000.jpg?v=c5f5ca9127|my mom saw me smiling at my phone so she asked me if i was talking to some boy but really i was in the imdb page for this movie reading about how jacob tremblay could not bring himself to scream at brie larson and how one of the first questions he asked her was if she liked star wars|i cried so much that im now dying from dehydration|real talk someone give that policewoman a raise
The Handmaiden|2016|145|4.41 out of 5|Thriller, Romance, Drama|Korean|Park Chan-wook|Kim Min-hee, Kim Tae-ri, Ha Jung-woo, Cho Jin-woong, Kim Hae-sook|In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.|https://a.ltrbxd.com/resized/sm/upload/a8/65/kb/l1/the-handmaiden-1200-1200-675-675-crop-000000.jpg?v=90c42be550|  lesbians scamming men and staying together is my favorite film genre|  u know it was directed by a dude when they fucking scissor lmao|  shout out to this movie for inventing lesbians, cinematography, and me shitting myself in a movie theater
Your Name.|2016|106|4.21 out of 5|Romance, Animation, Drama|Japanese|Makoto Shinkai|Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuki, Nobunaga Shimazaki|High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.|https://a.ltrbxd.com/resized/sm/upload/14/gp/oz/mm/6FF977AE-BA7A-4181-9812-73A9A676A652-1200-1200-675-675-crop-000000.jpg?v=5e8ce66f3a|Its the feeling of never wanting a dream to end, desperately trying to go back to sleep hoping that your dream would somehow pick up where it had left off.But you know very well that it wont. First youll forget the details. What shirt you were wearing, the exact words you said or wanted to say. Her hand on your palm that felt so tangible just a few seconds ago, reduced to a cold sensation that served as nothing but a reminder of the warmth that was once there. Then the timeline becomes murky, sequences become knotted up -- like how mitsuhas grandmother had so wisely put it: Musubi dayo. Time is a knot. The location comes before the…|I, too, always wake up crying while grabbing my boobs.|This is one of the most original, frustrating, and fucking brilliant films Ive ever seen. If this doesnt get a best animated film nomination I truly will give up on the academy. Please find and watch Your Name.
Hacksaw Ridge|2016|139|3.90 out of 5|War, Drama, History|English|Mel Gibson|Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey|WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.|https://a.ltrbxd.com/resized/sm/upload/88/65/np/e1/hacksaw-ridge-1200-1200-675-675-crop-000000.jpg?v=e434ba822b|if i wanted to be preached at for two hours and witness messy explosions with rats crawling everywhere id have just gone on film twitter and stated an opinion|  Forgive Me Lord, For I Have Sinned. Regrettably, I Howled Of Laughter When Andrew Garfield Had To Drag Vince Vaughn Around On The Battlefield On The Back Of A Bit Of Cloth Because His Legs No Longer Worked But Vince Was Still Sitting Up And Shooting The Shit Out Of People While Andrew Yanked Him Wildly Through The Mud Im So Sorry Lord I Know War Is Bad And Mel Gibson Is The Devil But It Was So Funny|Hacksaw Ridge might be the most realistic portrayal of War ever put on screen. Mel Gibson proves once again that he is a legitimate top-notch director. This film is incredibly well made. Every aspect of this movie is impressive. The performances. The visuals. The battle scenes. The story. The characters. You name it, and this movie does it well. The man deserves a Best Director nom! If Andrew Garfield isnt AT LEAST nominated for an Oscar, it will be a travesty. This is Andrew Garfields movie, but aside from him I was most impressed with Vince Vaughn. Ive never seen him take on a roll like this and I think he pretty much knocked it out of the park. He…
Dangal|2016|161|3.89 out of 5|Action, Comedy, Family, Drama|Hindi|Nitesh Tiwari|Aamir Khan, Fatima Sana Shaikh, Sanya Malhotra, Zaira Wasim, Suhani Bhatnagar|Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.|https://a.ltrbxd.com/resized/sm/upload/on/qc/45/fw/dangal-1200-1200-675-675-crop-000000.jpg?v=bb2dd1a73b|Ive never had goosebumps and tears in a sports film that follows all possible cliches. Thatll tell you how powerful this film really is.|The biographical sports drama is both inspiring and entertaining. The narrative is straightforward with the usual underdog sports template with predictable genre tropes, but the emotional connectivity, lighthearted humor, father-daughter moments and the compelling performances, elevate the drama and keep it engaging right though. Aamir Khan is outstanding as the stubborn patriarch father, while he’s terrifically matched by Fatima Shaik and Sanya Malhotra as the Phogat sisters. The rustic tone of the movie add to its flavor. A solid watch.|Over the years Bollywood has tried making biopics, but instead they just made whatever they think was the meaning of a Biopic. Even though Dangal has its moments of Bollywood as it has to reach an audience of the second most populated place in the world, it manages to thrive in every moment and finally nurturing the true meaning of a biopic. Dangal is a story about Mahavir Singh Phogat who was a really great wrestler, but had to leave the sport because of family and no support. His only dream was to make his son everything he wasnt and make him win a medal for the country. But he has four daughters over the years and he stops thinking…
Logan|2017|137|4.10 out of 5|Drama, Science Fiction, Action|English|James Mangold|Hugh Jackman, Dafne Keen, Patrick Stewart, Elizabeth Rodriguez, Boyd Holbrook|In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logans attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.|https://a.ltrbxd.com/resized/sm/upload/3g/vl/z4/dt/logan-2017-1200-1200-675-675-crop-000000.jpg?v=33cba47db1|Imagine thinking this isnt the best superhero movie of the 2010s lmfao|Last gun in the valley. Best one of these in a really long time. Youd think itd get old the 267th time those claws go through a dudes face, but...it doesnt.|this sequel to the last of us was wild
Three Billboards Outside Ebbing, Missouri|2017|115|4.03 out of 5|Crime, Drama|English|Martin McDonagh|Frances McDormand, Woody Harrelson, Sam Rockwell, Lucas Hedges, Abbie Cornish|After seven months have passed without a culprit in her daughters murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the towns revered chief of police. When his second-in-command Officer Jason Dixon, an immature mothers boy with a penchant for violence, gets involved, the battle between Mildred and Ebbings law enforcement is only exacerbated.|https://a.ltrbxd.com/resized/sm/upload/32/e7/s0/pi/three-billboards-1200-1200-675-675-crop-000000.jpg?v=051d0456cd|   Random (very spoilery) notes:-The title/place name is oddly specific for such a nondescript town/place. Why the title? Is the town name important? Is it a small town? Large town? Small enough for one character to know about another character’s illness, but too big for hospital staff to know they shouldn’t put the perpetrator of violence in the same room with the victim of his violence? (But also, the hospital is so small-town they don’t have a separate burn unit?) -Raped, murdered girl (who remains almost totally personality-less - except for being rage-y and teenager-y) at the center of a story again? Guess we’re going to continue to squeeze every last drop of we can out of that beautiful dead…|more movies with frances mcdormand threatening to kill all rapists please|  i work as a designer in a signage company and everyday i work in fear sam rockwell will yeet me out the window
Coco|2017|105|4.12 out of 5|Adventure, Animation, Music, Family|English|Lee Unkrich|Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach, Renée Victor|Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguels family history.|https://a.ltrbxd.com/resized/sm/upload/2f/xh/b2/n8/coco-1200-1200-675-675-crop-000000.jpg?v=43f3e8a142|A story about death, murder, loss, grief, aging, dementia, living skeletons, and deadbeat dads.Y’know, a kids movie.|Me: Ah, theres already so many good animated movies about the process of death and family and letting go, what new is there to offerPixar: We made a movie where DEAD PEOPLE CAN DIE IF EVERYONE FORGETS ABOUT THEMMe: *is unbearably devastated*|apparently this film had elements that are banned in china but their censor board found it so nice and heartwarming that they allowed it anyway and honestly what a fucking mood
Avengers: Infinity War|2018|149|3.96 out of 5|Action, Science Fiction, Adventure|English|Anthony Russo, Joe Russo|Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson|As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.|https://a.ltrbxd.com/resized/sm/upload/22/q6/od/p6/avengers-infinity-war-1200-1200-675-675-crop-000000.jpg?v=1a4e940b9d|peter parker would have a bomb-ass letterboxd account|  spoiler // not to be stuck (pun intended) in my 2013 stucky phase but bucky’s last word before turning into dust was “steve” and now i wanna full on Die|   (these are SPOILERS in case you’ve logged this before seeing it and didn’t get the spoiler warning)BEST things about this movie:1. tony calling that ugly alien guy squidward2. “i’m gonna ask you this one time... wheres gamora?” “yeah, i’ll do you one better – WHO’S gamora?” “i’ll do YOU one better – WHY is gamora?”3. cap emerging from the shadows in scotland for dramatic effect because he may be a depressed bitch but he’s still extra as shit4. “it’s like a pirate had a baby with an angel” aka the best description of post-ragnarok thor ever5. thor making the most dramatic entrance ever when he arrived in wakanda to remind everyone what a true…
Capernaum|2018|126|4.13 out of 5|Drama|Arabic|Nadine Labaki|Zain Al Rafeea, Yordanos Shifera, Boluwatife Treasure Bankole, Kawsar Al Haddad, Fadi Kamel Yousef|Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.|https://a.ltrbxd.com/resized/sm/upload/jn/g7/fp/b4/capernaum-1200-1200-675-675-crop-000000.jpg?v=0b5ada7dd1|   Capernaum is for people who think that the ultimate function of cinema is to make you feel sympathy for fictional people, and that political cinema is cinema that makes you feel sympathy for people who are less fortunate than you. It observes, in a frame story, the tribulations of an approximately 12-year-old boy, Zain, who fails to prevent his parents from marrying off his younger sister, runs away, and manages to fend for himself before returning home. There, he stabs the husband of his younger sister, who died in childbirth in his accent. We hear his tale as he recounts it in court, not as a defendant but as a plaintiff suing his parents for having given birth to him…|Sean Baker: “Look how rough it is for impoverished children in America”Nadine Labaki: “Hold my beer”|An experiment: how many scenes of a kid suffering are needed to make some so-called liberal western audience members to fall for some genuine vile ideas? The pseudo humanist filmmaking is already bad enough, but the core behind is so rotten, it baffles me so many would get behind it.
Green Book|2018|130|3.71 out of 5|Drama, History|English|Peter Farrelly|Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov|Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.|https://a.ltrbxd.com/resized/sm/upload/tq/qx/6u/a5/green-book-1200-1200-675-675-crop-000000.jpg?v=0999c32e8f|racism? FUHGEDDABOUDIT|Viggo folds a whole pizza in half and eats it|"didnt think we needed a "not all white people are bad actually" movie in 2018 but ok"
Spider-Man: Into the Spider-Verse|2018|117|4.42 out of 5|Adventure, Animation, Science Fiction, Action|English|Rodney Rothman, Peter Ramsey|Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali, Brian Tyree Henry|"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson "Kingpin" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension."|https://a.ltrbxd.com/resized/sm/upload/yd/x2/cb/mw/spider-man-into-spider-verse-1200-1200-675-675-crop-000000.jpg?v=218eb0acc3|The best spider-man film. Beyond being funny, creative, and wonderfully animated, it truly has an understanding of the character of Spider-Man.|not to be dramatic but the animation is SO fuckin nice i want to liquify it and inject it into my veins heroin-style|Best Spider-man movie without question.
Avengers: Endgame|2019|181|3.87 out of 5|Science Fiction, Action, Adventure|English|Anthony Russo, Joe Russo|Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson|After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos actions and restore order to the universe once and for all, no matter what consequences may be in store.|https://a.ltrbxd.com/resized/sm/upload/pv/3f/zz/og/avengers-endgame-1200-1200-675-675-crop-000000.jpg?v=55fc50f8fa|INFINITY WAR: unwatchable space trash. one of the worst movies in the MCU.ENDGAME: a genuinely touching (and cleverly self-reflexive) mega-spectacle about how it feels to fail the people you love. one of the best movies in the MCU.i don’t make the rules!glad that the entire genre of superhero movies could end on a high note.(longer, spoilery thoughts to come on friday)|  Thanos: I am inevitable.Tony Stark: I am Iron Man.|an adrenaline rush and exactly as gaudy as you might think, but also completely unique tonally in its approach. this feels like a special moment in film history at the very tippy top of the cinematic universe era that can’t possibly last for as long as people expect. in the scope of things, film is still in its infancy as an art form, and to see a spectacle like this that has so many moving parts is kind of remarkable, even if it’s not totally my thing. for better or worse, we’re living through one of the most exciting times in history to mass consume and bond over art, and that really is... something
